created_at,full_text,year
2023-11-23,Can this be possible? Obi Cubana Igbos THE END IS NOW Mr Ibu Biafra Shaffy Bello Amapiano Taiwo Awoniyi Coco Kwankwaso South Africans Niger Oladips Shola Nasarawa Lavia Olamide Farm City Kuda SIWES Ijele E-Maths Jaywon Hamba Wena https://t.co/WbGbXFMXOk,2023
2023-11-23,@RickyNSas sunda kontol sharelok sini anjing,2023
2023-11-29,cie yg dibantai bhs jawir,2023
2023-05-18,apaka seenak itu kontol sunda?,2023
2023-09-20,@kebebngerog @noire172 jawa kontol mending ngaca manusia jawa kalo ga nyusahin orang ya jadi babu aseng,2023
2023-12-05,@ludmidduran Como que negro jakwjaka,2023
2023-11-29,@unnesmenfess Ada yg bisa dititipin Menfes?,2023
2023-11-23,Diambang Perang Saudara Mantan Pemimpin Pemberontak Niger Deklarasikan Perlawanan Terhadap Kelompok Kudeta https://t.co/q2kvr91apN,2023
2023-10-20,bacot banget kontol di kulik sama temen gawe anjing wkwkwkwk pen bat tau lu jawa,2023
2023-10-19,@moccaslime Biasanya orang2 Jawa santun ini kek kontol aowkwkwkw najis bat anjg suruh megang kontol,2023
2023-07-29,@SUNDA_FESS kontol,2023
2023-03-28,gajelas bgt kontol ms nilai sunda gua gada,2023
2023-11-29,Pukulin di tempat nder ngapain bikin mf,2023
2023-11-29,@jawir_ncuk @themraqua Pokok trepes,2023
2023-11-23,Senegal mengajukan permintaan agar Prancis U-17 didiskualifikasi dari Piala Dunia U-17 2023 gara-gara memainkan Yanis Issoufou yang pernah membela Niger U-17. https://t.co/vB4YWZ6sCB,2023
2023-12-05,JoseLuisSantanaLeBlanc.,2023
2023-04-16,@SUNDA_FESS So ganteng bgt ni si kontol-_-,2023
2023-04-01,@Ilhamlugina1 @SUNDA_FESS Maksud sia naon kontol komentar gambar monyet goblog?!!! Tolol anjing...,2023
2023-06-09,@bluiessi Sunda gaji juga baikk seng yang kontol si gris,2023
2023-09-20,KONTOL KONTOL GOJO MALAH DADI KIKO BAJINGAN,2023
2023-11-29,@pidipaiq @pulseraaaaa jawir,2023
2023-12-03,that s an orangutan no?,2023
2023-11-29,fix certified jawir kabupaten gw maj https://t.co/JFoqCJwPhb,2023
2023-11-25,@Kivutss Ulimi inaeza kulamba hadi kesho&gt;&gt;&gt;,2023
2023-04-25,@SUNDA_FESS uda jelek banyak tingkah kontol,2023
2023-02-12,@asyilajelitaa @Finkaauliaa Iya tar aq kirim yg bde kontol aq,2023
2023-11-29,@Matarhoney Congo Peru Niger,2023
2023-11-29,Wkwkwkwkwj,2023
2023-11-22,ga lagi lagi dah bermasalah sama orang jawa timur. kek kontol malesin anjing lo beneran. jatim kontol,2023
2023-11-28,@Omarion31362011 Kowa mah sarki neh a twitter Niger,2023
2023-11-23,@rynzifary @SUNDA_FESS Kontol emng,2023
2023-11-07,Lama banget b sunda padahal gua pengen chatan sama rara ah kontol pas dichat dah masuk. APAISHB anjing gua nunggu dari semalem banhshat kennaoa ya hiksggg nghh nda mau nangis disekolah ehhdhe ngentot djjduduehr,2023
2023-11-26,@raniayanami kontol jogja sialan this is TANAH PASUNDAN GRRAHHH JAWA PENJAJAH,2023
2023-12-05,Bruh,2023
2023-11-28,@Sai_Bago @__labama Yan uwa yan Niger mu taimaki juna ka bi ni in bika,2023
2023-11-29,Tonight gym playlist edm epic era sih nih kata gua teh. Maen Fbw superset bodoamat mau rame mau ada yg ckep jele muscular lean cindo jawir Just focusing hiit everiinch of my muscles https://t.co/CTSrR2ottA,2023
2023-10-10,@bvmiseka kanyut tu kontol bahasa sunda,2023
2023-02-07,@SUNDA_FESS Halah kontol masa muda masa muda geus reneh mah boro boro aya deui eta masa muda da singa mikiran biaya anying.,2023
2023-11-23,@temporaryp4in gangerti bahasa jawa tp ni cowo psti kontol,2023
2023-11-28,@ceo__mindset @mrwallpaper07 @pastajoshuatz @Bongotech255 @Thereal_taivina Na ndio maana machalii wa Niger wanawapelekesha sababu mnaamini makaratasi badala ya ujuzi.,2023
2023-06-22,@Txtmlbb Cem kontol hehe,2023
2023-11-29,@jawir_ncuk @shkbmntr posisi soalnya sepi waktu itu harusnya sedikit pemakai nya tapi emang lemot ka,2023
2023-11-10,@crodilein oh iy bru inget di jawa tuu celek kontol bukan tai WKWKWK,2023
2023-12-05,@15Diegocalle Di negro,2023
2023-08-03,@SUNDA_FESS kontol kontol kontol kontol,2023
2023-11-19,@tanyarlfes Belum tau mereka kontol jawa besarnya kek gimma,2023
2023-11-23,@Radja21510903 @abu_waras @SBYudhoyono Jawa emang kontol kecewa gua ngapain gabung Ama Jawa,2023
2023-12-05,@AleEsat @JLozanoA @Javier_Corral CHIN GA TU PU TA MADRE https://t.co/3p1mcWHtX2,2023
2023-12-04,@thyagonievas besa negro,2023
2023-11-25,@selfhelpmaven Niger Togo Benin Comoros Djibouti,2023
2023-11-28,gamau body shamming tapi ini kontol sunda emang pada kecil kah?,2023
2023-11-23,3. Edit flex &amp; win Copy code here https://t.co/I59y2fj5EW Shaffy Bello Obi Cubana Igbos THE END IS NOW Mr Ibu Biafra Amapiano Taiwo Awoniyi Coco Kwankwaso South Africans Niger Oladips Shola Nasarawa Lavia Olamide Farm City Kuda SIWES Ijele E-Maths Jaywon Hamba Wena https://t.co/yKhCzR8N36,2023
2023-12-04,Ups era negro. #TierraBrava,2023
2023-01-17,@tanyakanrl Mamas dalam bahasa sunda adalah kontol,2023
2023-01-17,skip sunda kontol,2023
2023-11-24,@registaco Perancis ini negara sepakbola udah maju masih aja pakai pemain asing dari Niger kasihan talenta muda lokal perancis jadi kalah saing.,2023
2023-11-29,@tanyakanrl Jir cwonya diperbudak,2023
2023-11-23,@Black_Dee99 Obi Cubana Igbos THE END IS NOW Mr Ibu Biafra Shaffy Bello Amapiano Taiwo Awoniyi Coco Kwankwaso South Africans Niger Oladips Shola Nasarawa Lavia Olamide Farm City Kuda SIWES Ijele E-Maths Jaywon Hamba Wena,2023
2023-11-25,@KennedyMmari Moja ya maswali ninayojiulizaga kweny akili yang sipat majibu n kuwa hawa watu walichaguliwaje?? Nn maana ya LEADERSHIP??,2023
2023-03-19,@AkohAlvaro @SUNDA_FESS enya edwin kontol,2023
2023-08-03,@SUNDA_FESS kontol sekeluarga,2023
2023-12-03,Bahia .,2023
2023-11-29,@Boddo_ Wannan ai sirki ne,2023
2023-01-02,@Askrlfess Yg ga boleh itu co Jawa sama pria Sunda nder,2023
2023-12-03,@bnsphrxyzzz Itu orang negro hamas itu ngga ada yg negro...,2023
2023-11-25,kang-kong chips recipe o diploma,2023
2023-12-04,@_kobinho Tg negro,2023
2023-11-29,aku mendengar ini dibanding la vaguellette membuatku ingin peluk nilou https://t.co/iW2ucdwCHP,2023
2023-06-07,@Restty_cayah @MprAldo @seeksixsuck Sinema azab : Akibat sering ngatain orang KONTOL anaknya digebukin orang sampe PELO .,2023
2023-12-05,@yashito016 Tmb hihi,2023
2023-11-29,@jawir_ncuk meh jogo sopo to jane wkwk,2023
2023-11-29,@stovians @saturnoutburn gausah blushing gitu jawir,2023
2023-09-22,@rizkidwika Yg satu pakde jawa asli. Yg satu sebenarnya om2 jakarta bukan betawi,2023
2023-04-04,@txtdarigajelas kontol ga semua org sunda woii...,2023
2023-11-29,@tempodotco Pas pilkada DKI gue kontra Anies. karena kelakuan pendukungnya dan isu politik identitas Tapi semua terbantahkan pas belio menjabat. skrg yg dikhawatirkan skrg cuma 1 doang. Kinerjanya. Banyak anggaran terbuang buat proyek gak jelas,2023
2023-11-28,@001milo_0 Amma yallabai ka chakuda Abuja da Niger da nasarawa,2023
2023-10-06,@ayehuasca @nimskih Kenapa yaa kalau maki maki gitu terus kek medhok kek aneh ya. Coba maki maki nya pake bahasa jawa aja pasti bagus. Kontol nya t nya harus ada T H nya gitu kek gimana ya,2023
2023-11-29,Ana koyar da masu fasahar ne a Kainji jihar Niger a karkashin hukumar dake dake kula da ci gaban arewa maso gaba (NEDC). https://t.co/x2vyJkbSUG,2023
2023-08-25,ya allah akhirnha sunda x indramayu ️‍ gapapalah ada indramayu nya yg penting bisa nerusin generasi mamah dan eyi,2023
2023-12-04,@Corsarionegro5 Bello,2023
2023-11-29,@ArnoldPoernomo ingfonya juara masterchef motong daging aja dibantu ya chef.. wkwk sama gak ngerti table manner chuaakkzz,2023
2023-04-16,@SUNDA_FESS kontol,2023
2023-06-28,@sundday_addams @senjatanuklir Kayaknya beda kalau itu sih lebih ke budaya orang Sunda yg seneng ngasih nama makanan pake singkatan. Kalau orang Jawa lebih ngeri pake nama aneh2 rondo royal kontol kejepit turuk bintul bol kaji balung kethek telek kucing duda keplengkang.,2023
2023-11-22,@SUNDA_FESS Kontol Itukan jawaban yg kamu mau,2023
2023-11-29,awal kehancuran laki laki dodolan mimilk jelly https://t.co/kI8JXBq99x,2023
2023-09-27,@MafiaWasit Apa apa nganjuk bosen gua denger nganjuk mulu kontol mana mungkin orang se putih elkan lu bilangin orang jawa orang jawa mah ireng elkan putih kocak,2023
2023-11-23,@idextratime niger nigeria kah et ajg,2023
2023-08-04,Sunda kontol emang gak guna kalian semua cowo sunda,2023
2023-10-14,@tan_rachman @memelord_666666 Bacot doang tipikal sdm rendah. Ada data ga? se pelosok2nya jawa ga ada suku primitif yg menolak teknologi dan nyerang org yg mau interaksi. Mana ngandelin pedang terbang buat nyantet. Coba kirim kesini paling sampe sini jd kontol terbang. Kasian butthurt karena ga dapet blt,2023
2023-12-05,Sebete,2023
2023-12-04,@YoyokSub0302 @Tita83079013 Ya iya lah... yg mukul negro. JELAS tumbang.,2023
2023-12-04,ke rataaa,2023
2023-10-08,pake ava suguru bawaan jadi mas-mas jawa yang anti ngomong kontol,2023
2023-11-25,@selfhelpmaven Togo Niger comoros sycheles djibouti lesotho,2023
2023-10-22,@tanyakanrl apaan Indonesia itumah p. jawa kontol,2023
2023-09-14,@dimashotwill Jangan jangan malah jawa yg merdeka duluan,2023
2023-12-04,Pk soy tan negro gato digo,2023
2023-11-29,Niger Hapus Hukuman bagi Orang yang Selundupkan Migran ke Eropa https://t.co/JlfBZg6a4P,2023
2023-12-05,@drizxsccp @seiqerrado Um negro nazi?,2023
2023-11-29,@jawir_ncuk Ndoh heh Maaaas @themraqua tuloooong,2023
2023-11-29,@themraqua @zemacchiato Dikasih gak mau Mau nya lagsg kudu di ewe bolak balik ini wkwkwkk,2023
2023-11-23,Gari or FRSC who save lives pass? Obi Cubana Igbos THE END IS NOW Mr Ibu Biafra Shaffy Bello Amapiano Taiwo Awoniyi Coco Kwankwaso South Africans Niger Oladips Shola Nasarawa Lavia Olamide Farm City Kuda SIWES Ijele E-Maths Jaywon Hamba Wena https://t.co/Gu9uz2f7Oa,2023
2023-11-23,Ya Allah ka shirye mu. Kashiryi shugabannin mu. Allah ka daukaka kasata Nigeria da jiha ta kano. Da ko inama. Allah ka bawa kasata zaman lafiya mai dorewa. Allah kabawa arewa zaman lafiya. Maiduguri zamfara katsina kaduna Niger yobe sokoto Taraba Adamawa da sauran su.,2023
2023-11-29,@BoNetijen @unmagnetism busettt serius ini kok masih selingkuh,2023
2023-12-05,Pepek but busuk berlendir ada hati nak jadi fuckgirl. Pundek. Nasib baik lah negro tu boleh layan kau. Buat pakai pakai je tu,2023
2023-11-29,@savanisme meanwhile aku iki fix selerane wong jamet jawir surakarta alias solo https://t.co/oFDWOpEOkF,2023
2023-11-29,Aliansi Saheli adl solusi terorisme teroris harus diserang di Mali dan jika memasuki Burkina mereka harus dibasmi dan mereka berhak dikejar di Niger. Ini adl perang yg tak akan bertahan lama &amp; tdk akan berakhir. Teroris harus meletakkan senjatanya / kita akan angkat bicara!,2023
2023-02-11,kontol bat di belakang w orang jawa ngomongin orang sunda,2023
2023-07-29,@SUNDA_FESS Kontol lah apalagi,2023
2023-01-11,@Fearlosp @wooflana @elonmusk sok suci lu suka kontol kan,2023
2023-11-25,@kafangi Ma ya Gai goma ici tinie maninigger spoke greek man,2023
2023-11-25,@Nigger_wut Niliota nimekula mtura ikaniharibikia niliwachilia kwa vitanda my frenn. Na ilikuwa hostel. Majamaa waliamka kwa kushtuka. Wueh dark times.,2023
2023-11-28,Serikali ya kijeshi ya Niger yatangaza kuondoa sheria ya kupambana na uhamiaji https://t.co/dKdixwYFIL,2023
2023-11-24,Jadi Yanis Issoufou adalah pemain kelahiran Perancis punya orang tua Maroko dan Niger. Diketahui doi udah pernah main Niger U17 dan cetak 2 gol di kualifikasi Piala Afrika U17. Kemudian di 2023 main di Euro U17.,2023
2023-09-19,@re1koqt @rehanzyy kontol jawa,2023
2023-11-16,@ayamsayurrrrrrr @kiko_arez @Indostransfer dih sunda kontol,2023
2023-11-29,@renjerhitamm Hayuk,2023
2023-11-24,@DelphineSankara Mali Burkina Niger RCA RSA CMR,2023
2023-11-29,@jawir_ncuk Enaaak dong wkwk,2023
2023-11-25,Senegal disebut telah mengajukan banding ke FIFA agar Prancis didiskualifikasi dari Piala Dunia U-17 2023 Indonesia. Alasannya salah satu pemain Prancis yang bernama Yanis Issoufou disebut sempat membela Niger sehingga seharusnya tak boleh memperkuat ... https://t.co/UujNnUd3fy,2023
2023-12-05,@trunks_cuerv0 gimnasia de jujuy,2023
2023-12-05,@livysweetlove Tap tap tap tap TAP TAP TAP. TAAAAAAP!!!,2023
2023-12-03,GOL KRLLLL,2023
2023-12-03,@joonies_dimplee @lauulism @abivcp @sobsobcore el negro amkga,2023
2023-12-27,tapi ada aja orang2 kontol yg ngiranya w sombong padahal plis intropeksi dikira gak capek nyari topik tapi balasannya datar,2023
2023-12-05,@CFCMod_ Mesut Ozil,2023
2023-11-29,@UIIYogyakarta Terakhir ngampus 18 tahun lalu min,2023
2023-12-03,Si tengo datos jakajakajajajakajakaj xde,2023
2023-11-29,Kementerian Pertahanan Burkina Faso merilis rekaman serangan UAV Bayraktar TB2 terhadap militan di perbatasan dengan Mali dan Niger. Perjuangan untuk bertahan hidup sedang berlangsung dan tampaknya AFRIKA yang menang https://t.co/1cWmPh1qf0,2023
2023-12-03,@AAA2023595739 @HijadelSol17 TROLLBOBO https://t.co/7OtwQQi7sV,2023
2023-08-03,@SUNDA_FESS Kontol kabeh!,2023
2023-12-04,Piada dupla https://t.co/1PaV7ITEyS,2023
2023-11-29,@kegblgnunfaedh Mungkin tu orang masih menganut warisan kolonial dia mungkin nganggepnya masih level chindo diatas pribumi .,2023
2023-09-27,Padahal orang bali yang jual tanah nya mereka sendiri. Kebetulan orang JAWA/MUSLIM yang beli wkwkwk. Ya orang beli tanah buat apa kalo ga buat di bangunin sesuatu bro? Wkwkwkwk. GUE orang Bali MUSLIM. BUKAN JAWA. Wkwkwkwk tai emang orang Rasis kontol ni sejak gue kecil,2023
2023-08-25,@SUNDA_FESS anyink emg kunaon kitu abi ge urang antapani anyink,2023
2023-11-29,Maburu ba lenyatso blind blind!,2023
2023-11-29,Niger Hapus Hukuman bagi Orang yang Selundupkan Migran ke Eropa https://t.co/xusmO0hOBh via @idntimes,2023
2023-11-22,@kuasajawa @__ditss @xwumbomumbox Aku ga mau tau desember aku ke jogja tolong readykan kontol jawa yahh kecil gpp yg penting sehat.,2023
2023-11-24,@filbert_lucaa Kama mm ngoja leo niifungue,2023
2023-07-02,Pengennya mas jawa tp dapetnya mamank sunda bgr turunan betawi makassar yg ngmgnya kontol anjing bangsat,2023
2023-06-03,@kyittenss TU YANG Y KAN YG BRENGAN SI SUNDA KONTOL YG KM ESES,2023
2023-11-29,Nimenunua mbuzi kwa ajili ya Christms akawa analala koridoni sasa baba mwenye nyumba na wapangaji mwenzangu wamenikatalia aisee kumlaza pale . Hivi mbona wananionea hivi mbuzi kulala pale roho zinawauma kwa kuwa awajanunua sijui . sasa nikapanga ratiba Siku hii analala https://t.co/XoFGDqyFPg,2023
2023-09-26,gw ga membantah di bali banyak org rasis yg pake konotasi nak jawe sebagai konotasi negatif. tp jgn tutup mata jg kalo di jawa tuh jg ga jrg ditemui org2 kontol kyk gini. trauma masa kecil gw nambah grgr bocah kontol itu anjing,2023
2023-11-29,@jawir_ncuk Coba sini liat jonine wkwk,2023
2023-09-25,b jawa kontol,2023
2023-11-25,@Bounako392 Sijakuelewa,2023
2023-12-03,@iJuaaniix_ Akskwkkwksns PEDAZO DE NEGRO DOWN,2023
2023-11-29,@amina_hafidh Amina halaf hy ni skin nigger unaowapendaga,2023
2023-12-05,@GoinCrazyFights Yg lelaki dia buli/pukul/bunuh.. yang perempuan dia usya buat main dh bosan tinggal.. negro ni perangai boleh tahan jugak.. blm your ass la.. errr,2023
2023-12-04,Yuki virar um buraco negro,2023
2023-08-06,@Shiver1026 @Tofanz @quickfreekick @maiel0052 @_BangFu Ga ngaruh kontol emang kalo lo orang Sunda lu bisa ngehina orang Sunda yg lain? Dipikir orang Sunda cuma lu sama keluarga lu? Blokk,2023
2023-08-03,@SUNDA_FESS kontol kabeh,2023
2023-11-03,@tanyarlfes kontennya sangat tidak pro israel sekali ini patut didukung dan diacungi kontol,2023
2023-12-04,Semoga kita dijauhkan dari orang-orang yang sok asik.,2023
2023-11-29,kelean yg suka becanda pake nyebut-nyebut chindo jawir etc. mending berobat dah. freak parah soalnya.,2023
2023-02-24,@SUNDA_FESS Definisi muka lu kyk kontol,2023
2023-10-19,@kariinaiindah Bsr ap ith kontol yh,2023
2023-07-22,jgn ampe mulut sunda gue kelusr ya anjink,2023
2023-09-28,@tanyarlfes Gue pernah dibully cok walaupun ga separah yg di video rasanya takut kesekolah ga mau sekolah lagi dan yang ngebully gua itu orang Jawa yg ngerantau ke tempat gua muka nya sama lagi kyk dia kontol emang tapi sekarang gua udah damai maafin walaupun udah ga ketemu dia lagi,2023
2023-10-06,@ekowboy2 Terserah lu ko ko kontol mau bilang anies kentol jawa yg jelas dia keturunan YAMAN,2023
2023-11-24,Circulating vaccine-derived #polio cases in 2022 (2/2): Indonesia: 1; Israel: 1; Madagascar: 16; Malawi: 4; Mali: 2; Mozambique: 26; Niger: 16; Nigeria: 48; Somalia: 5; Sudan: 1; Togo: 2; USA: 1; Yemen: 162.,2023
2023-11-23,Baru saja memastikan diri lolos ke perempat final Piala Dunia U-17 2023 Prancis U-17 diguncang skandal. Kontroversi Les Bleus muncul usai temuan pemain ilegal bernama Yanis Issoufou yang diduga pernah bermain untuk Niger U-17 di Piala Afrika U-17 2023. https://t.co/OIlEBwUBtq,2023
2023-11-10,@BLEUM0NDAY gue taruhan sama temen gue. pas dia masuk mukul crew sound sambil misuh kontol,2023
2023-11-29,bahasa jawir belajar apa tmn tmn,2023
2023-06-06,@kyittenss apa maksud kontol sunda ajg,2023
2023-11-24,@SimbaSCTanzania Hakika tutajazana kwenye Azam tv burudani Kwa wote hizo huko kwenye mzunguko magugu na wajukuu zake wakaujaze brarioofulll Simba nguvu Moja🇹🇿🇹🇿🇹🇿🇹🇿🇹🇿,2023
2023-11-07,@awe0109 @TirtoID Engga bro semua daerah Indonesia emg tertinggal kok even jawa pun juga masi banyak. Yg kontol itu ya pejabat2 kita duit di korupsi semua,2023
2023-11-29,tengs ya tmbah knceng soalna,2023
2023-12-03,@StevenMbosa @negrette_negro @CloudsMediaLive Watu hawaelew msoto anaopitia jamaa ukiona mambo kwako yananyooka mshukuru mungu mapito ni mengi duniani,2023
2023-11-23,@Angelo_Lunyungu Kanuni,2023
2023-12-03,@darllanllan Koe hahahahahaha,2023
2023-10-16,jawa kontol bnyk gaya,2023
2023-06-08,KONTOL SUNDA KONTOL https://t.co/zDq1WpzDEE,2023
2023-06-18,@wibusby @bluiessi @decwline WKWKWK SUNDA KONTOL,2023
2023-06-03,@b3rryblushzz heh kon itu bahasa sunda bukan kontol yang kumaksud,2023
2023-10-25,Manuk kontol ️ *pelafalan jawa ya,2023
2023-11-29,@jawir_ncuk baru dapet duduk,2023
2023-10-22,@strike_bravo_b @MorphoMenelausX nasib indonesia ditentuin ama pemilih di pulau jawa yg demen nyari kesalahan anies itu gak banget sih wkwkwk,2023
2023-10-17,@tanyakanrl Yoga kontol,2023
2023-10-24,@lhayesno indon emas indon emas PAPUA MERDEKA SULAWESI MERDEKA KALIMANTAN MERDEKA SUMATERA MERDEKA MALUKU MERDEKA biarin NKRI isinya jawa bali ntt ntb aja puas puasin sono di pimpin jawir dan menuju indon emas alias indon tai,2023
2023-12-05,Merda wokezinha= negros,2023
2023-12-04,@mihletshemese Azidingi jumpstart cables. Why nimenza nje omunye eza ne advise. Uthi ufaka i opinion yakho kwi Group work ithi igroup leader ngicela sibeni serious guys .,2023
2023-12-04,@indiiazi Jameni mtu asaidie huyu mzee gen x amemfanyia ile kitu.,2023
2023-10-29,@uziiifrr @abcdefeell Dahal tt dia aja secuil lebih kecil dr kontol sunda aowkaokwok burik lg,2023
2023-10-19,@SUNDA_FESS Kontol ceuk aing teh,2023
2023-09-02,hi makasih buat yang pake twb emsun emot sunda kemarin maaf gabisa tag satu satu soalnya banyak banget kontol yang gapake say goodbye dulu dong mau gua bub bye bye boongin. makasih buat doa baiknya ya semoga ke kalian juga Tuhan memberkati https://t.co/GlsOs7NttO,2023
2023-08-30,Mau cepet atau lama? tanya gue wkt mulutnya lagi nyepongin kontol gue Mmmphhh yg cepet aja sayang yg cepettt ku mau pejuh kamu pejuh Sunda campuran uhhh. balik nyepong Anjir kan omongannya hahaha Yaudh gue diri samping bed dia nyepongin sambil on knees di bed nya,2023
2023-12-05,@Aldoc17 Bergah,2023
2023-11-29,️️ ️️ MARC. Ketika orang jawir sotoy mencoba nulis sundaan: ‍ ️️,2023
2023-07-29,@SUNDA_FESS Kontol,2023
2023-10-30,@Anomalindy Sunda kontol aneh banget cara mikir lo pada,2023
2023-02-21,@johnnyjsuh95195 @Askrlfess Orang campuran jawa aceh palembang kalimantan papua sunda bugis madura kalo ngomong sama org jakarta tetep tuh pake full indo gausa sok sok inggris lah memek orang indo bahasa sendiri aja masi salah ini malah mix max inggris kontol amat kalo mau inggris ya full inggris sekalian,2023
2023-12-04,@ujessiica Wena soklanda kini kesokceba ngisho kini mawuthi uwuzi,2023
2023-08-29,@SUNDA_FESS tinggalin aja ya anjing yang menghalangi impian mu itu yang harus kau tinggalkan dan yang mensupport mu itu yang kau pertahanan kan... omat mun geus sukses mah hare hare weh kontol emang,2023
2023-07-31,hoream isuk b sunda anjing benci banget kontol,2023
2023-11-22,Berisik bgt kontol dengerin lagu jawa jelek aja sampe pake speaker,2023
2023-11-24,@Yahaya__baffa Wannan ae abincin yan niger,2023
2023-12-04,My sempai,2023
2023-12-05,@Trudipriscilla Fa bene....,2023
2023-12-05,Namna gani huku,2023
2023-10-22,@strike_bravo_b @elsiany bagi mereka mending harga bbm dinaikin lagi ketimbang dipimpin anies gw di sumatera jadi menderita akibat kegoblokan pemili jokowi di jawa hadeeeh pengen rasa ni sumatra jadi negara sendiri aja dah,2023
2023-09-18,@zakeann @Blackburger_28 JAWA TOL TNI ANJING POLISI KONTOL,2023
2023-12-03,@Nerysta23 Yan boseyur negro culiao,2023
2023-12-05,@hagov5 A lo Shingeki pa,2023
2023-10-08,@SUNDA_FESS Ih aing di private nya kontol,2023
2023-09-30,@tanyakanrl jatol jawa kontol,2023
2023-11-29,Bangsat selama gua kuliah dari semester awal gapernah itu gua jadi pembicara di fakultas sendiri apalagi fakultas lain. Ini bisa nya adek gua jadi tamu di fakultas lain malah jadi medok begini accentnya 3 tahun di semarang jadi jawir ️️ https://t.co/3bUBacu6OR,2023
2023-02-09,@SUNDA_FESS yeuu kontol selingkuh mulu sia,2023
2023-12-17,@MINTIRAswh kalau sunda mamas tuh kontol,2023
2023-06-21,pengen punya abang anw w salfok manggilnya mamas soalnya kalo di sunda mamas artinya kontol wkwk,2023
2023-04-09,@SUNDA_FESS Teu lila kontol sia beak di penjara anyingg!! Marukan kumaha siah,2023
2023-06-19,@FWBESS Berisik kontol,2023
2023-12-05,@vinoypastillas dilema,2023
2023-09-15,@tanyarlfes POSISI KONTOL KURANG TEPAT,2023
2023-06-03,@kyittenss AKU MNGHUJAT SUNDA YG KONTOL,2023
2023-06-06,@Ianareyd Biasalah sunda kontol,2023
2023-09-23,@SUNDA_FESS Wewelan kontol,2023
2023-07-14,@convomfs wdyt about non sunda tapi ngomong memek-kontol? honest answer only,2023
2023-03-15,bahasa sunda kontol,2023
2023-12-04,@NwordDetermine @MedCopper @Yatangakisse208 tg negro,2023
2023-11-29,@tempodotco Bisa maju cawapres berkat paman dan circle bapak,2023
2023-11-29,@wanniewife @convomf Orang Dengan Gen Jawir,2023
2023-07-19,@kentvrama @ayehuasca saking nikmat nya kontol sunda bro apelo apelo,2023
2023-09-13,@punten_abilepat Kontol,2023
2023-12-05,Jumanji,2023
2023-12-04,@Carlos_Vignd123 KSMSKSKSMSMSMSMKSKMK JURO Postarei dps,2023
2023-09-10,@sammydwiangkasa @b_priyambar28 @GejayanCalling akun taik tantrum itu ya elo itu lo ga usah naik tol kemana2 klo lo benci pemerintah yg skrg klo lo ke papua ga usah lo beli bbm sama harga dgn di jawa buka mata kontol! jgn kontol lu aja diliatin lo liat perubahan2 skrg,2023
2023-03-24,the only bahasa sunda yang i know n understand well itu dr bundul masih inget sampe sekarang beungeut sia siga kanjut alias muka lo kea kontol and i said it infront of him trs dia cm ketawa ketiwi. hadeh gak bener,2023
2023-11-28,@idreesah_ @MaryamTijjni Kebbi Niger kwara oyo,2023
2023-12-04,@BurhanMuhtadi Halahhh kalian tukang survey ini yang bikin kacau lu survey tingkat kepuasan 80 persen tapi coba kamu breqkdown soal harga2 yang tidak stabil penegakannhukum uang kafai pasti banyak yg ga puas,2023
2023-11-29,@coba_coba_yekan @sagitariusshf Salut sama yg tinggal disitu,2023
2023-09-15,@astagafaskyy @afifahdavinci JAWA EMANG KONTOL,2023
2023-12-23,@arabickaa Rasis banget sunda KONTOL,2023
2023-06-30,Ibu ibu kontol,2023
2023-07-25,@sosmedkeras Pedagang kontol,2023
2023-12-05,@Nuby_03 Mira tu wa,2023
2023-12-21,@convomf sunda kontol,2023
2023-12-05,PK TENGO TUITER EN NEGRO,2023
2023-11-28,2/ 5. Rufus N. Godwin- Member Bayelsa/Delta/Rivers 6. Dr. Adamu Hussien- Member FCT/Niger 7. Aminu Nabegu - Member Jigawa/Kano 8. Hindatu Abdullahi - Member Kaduna/Katsina 9. Shehu Aliyu - Member Kebbi/Sokoto/Zamfara 10. Odekunle Rukiyat Aduke - Member Kogi/Kwara 11. Sarah,2023
2023-11-29,@ayliskin @ohmybeautybank Kalau dijadiin skincare prep pemakaiannya kapanya moist KA?,2023
2023-08-03,@SUNDA_FESS Kenapa dalam pikiranku hanya tertulis kontol,2023
2023-06-08,@southvsa KONTOL GUE HATER SUNDA MASA IYA PKE SUNDA,2023
2023-02-07,@SUNDA_FESS kontol na badag arek yeuh anu no crop?,2023
2023-11-22,@SUNDA_FESS Kontol,2023
2023-11-28,@hayateey1 Sister Rukayya Best wishes. Allah yakara daukaka.Ameen.,2023
2023-11-29,@zemacchiato Enak nih,2023
2023-11-02,@tous03_ @convomfs jawir kan jawa ireng kontol,2023
2023-01-14,@SUNDA_FESS Slera becanda pacar lu kek kontol,2023
2023-08-03,@SUNDA_FESS Kabeh kontol,2023
2023-11-13,@OposisiCerdas Sombong...Jawa Kontol. #TumbangkanJokowiPukima #TumbangkanJokowiPukima,2023
2023-11-29,@shan_er96 Mungkin karna ada kata pernah terjadi sesuatu yg gak perlu di ingat jd pada ngecat tp semoga yg di chat berupa dorongan positif yg bisa menguatkan hati buat ngadepin semuanya,2023
2023-11-29,Tufanye Ibada Tumrudie Mungu Tuache Kiburi Na Majivuno Kwasababu Dhamana Ya Uhai Wetu Haipo Mikononi Mwetu..,2023
2023-12-05,@RaniKancana Kog jadi kaya rambut negro,2023
