created_at,full_text,year
2022-09-21,@amirull_azhr Sebenarnya kalau tak reti pakai KONTOL Tu buang je. Macam pegawai tertinggi dynasty Cina dulu. Umur pun dah Tua kalau BEBIRD pun takleh control sehingga MELAMPAUI BATAS. Elok hukum buang je untuk 50 tahun ke atas. Kalau nak pinda ke camner @n_izzah .,2022
2022-02-18,@SUNDA_FESS Kontol,2022
2022-09-08,@fansnyaceuntat @SUNDA_FESS Ih kontol,2022
2022-02-17,@semiaeita @rjntarous kontol bener bener 2 sunda ini dni bgst !!,2022
2022-08-19,@yashudha_naka Karena terlihat cina dan sipit jd komenannya banyak yg ngarah rasis wkwkwkw kontol dah..pdhl agamanya Islam hahaha https://t.co/PKXfwuAeuK,2022
2022-10-15,@savourcurse 18 tahun gua hidup di jawa kaga ada kentol adanya kontol zet,2022
2022-02-26,@SUNDA_FESS tergantung mantanna mun nu siga kontol mah hoream,2022
2022-07-20,covid adalah buatan cina paling laris alias wuhan kontol #sikap #gapernahseenakini,2022
2022-11-22,Kepada budak tiktok..kome pernah sound cina depan2..sbb kurang ajar in public. Sbb parking ikot suka hati dia.ADA TAK ? Bocah kontol keluar parang ap bagai..wutohhh,2022
2022-01-20,@hnurwahid @kangmaman1965 Kontol! Sok bela sunda ngomong semoga cepat sembuh aja pakai bahasa arab. Rai mu yat2.,2022
2022-05-13,@SUNDA_FESS jiga kontol bule,2022
2022-10-13,@SUNDA_FESS kontol eling dah u,2022
2022-10-28,@SUNDA_FESS kontol kitu kahayang maneh?,2022
2022-10-08,@Gun66846148 @Bambang_Budimab @abu_waras jangan jawa trus lah kontol,2022
2022-05-06,@SUNDA_FESS kontol,2022
2022-05-07,@SUNDA_FESS masia kontol,2022
2022-11-16,@im_azzurii @TahananAzkaban @RendyAziss_ @neohistoria_id Heh goblok dia orang minang bukan orang sunda. Kontol lo. https://t.co/m0bp8plCad,2022
2022-07-03,@SUNDA_FESS Kontol colokeun kanu liang irung,2022
2022-07-21,@xianying_____ @SUNDA_FESS Kontol,2022
2022-10-18,@SUNDA_FESS kontol,2022
2022-10-10,@nyebelinanjing Kontol jawa ini sok inggris terus,2022
2022-04-27,@LinkkeyOfficial @ensdomains @ens_support @0xPolygon @VitalikButerin @opensea @apenftorg @TheBinanceNFT kontol.key kontoltebang.eth already support Linkkey,2022
2022-01-04,@haikal79443573 Kontol,2022
2022-10-04,@SUNDA_FESS dikolomoh ku ayang? tentu sja kontol itu kan jawaban yg anda mau,2022
2022-07-29,@SUNDA_FESS kontol kabeh,2022
2022-04-25,@SUNDA_FESS Kobut = Kontol gabut,2022
2022-08-07,@Alleria3110 @damprad Ya tapi lo emang sunda kontol,2022
2022-12-12,@SUNDA_FESS Kontol,2022
2022-11-12,@wanthereksyen @ScarletHoult @lanypramitaaa @worksfess Yg ga ngerti Jawa... Ngomong apaan kontol,2022
2022-09-04,@RamliRizal mukidi cina kontol,2022
2022-10-11,@namakujal @SUNDA_FESS kehilangan kontol tubuh dan jiwa,2022
2022-02-25,@SUNDA_FESS sakirana mau serius mah naha beut kudu ngirim pap kontol heula?,2022
2022-11-04,@risna3523 Kontol itu bhs sunda atau juga bebegug,2022
2022-11-08,@fucekrii @666ideon @bahasa_bersama Agama jawa tu gimana kontol wkwkwk,2022
2022-10-18,@convomfs kontol jawa,2022
2022-10-28,@tanyakanrl Dasar anak2 kontol mana sini biar aku beri mereka baju adat sunda + sosial,2022
2022-02-24,@getpipcom kontol@solana,2022
2022-05-17,ini mau ngerjain sunda aja mager banget kontol,2022
2022-05-09,Note; Sunda dibagi 4 jenis btw... Sunda pergaulan kasar halusz tata Krama... WRWRWRRWRWRWRWR AGAK KONTOL.EMANG,2022
2022-10-02,@FerySet09850809 @AremafcOfficial Woi Kontol lu kate Jawa Timur cuma AREMA doang... Sini Share Lokasi Bujanginam bangsat lo,2022
2022-06-23,@SUNDA_FESS Kontol,2022
2022-08-04,@adhierio @SUNDA_FESS Kontol,2022
2022-02-01,Kontol,2022
2022-10-21,@strike_bravo_b China kontol emang serakah banget LCS mau dikuasain semua. Emang paling bener sekutu sama AS terbukti lebih makmur. Noh Sri Lanka sama Pakistan ancur ancuran dibuat Cina. Wkwkwk,2022
2022-11-22,@threethumb5up @Verasemox_ @detikcom Cina kontol,2022
2022-07-19,@nisaanjani69 @putriviolaa1 Mao liat kontol aku ga,2022
2022-07-16,@SUNDA_FESS Udh berusaha sepositif mungkin pikiran gua tetep yang ada di otak gua jawabanya kontol,2022
2022-08-11,@catchmeupid Cina kontol ga berenti2 bikim susah,2022
2022-10-01,KONTOL,2022
2022-12-17,@SUNDA_FESS Kontra Kantil Bentol Kental Pentol Konyol Kontan Kuntul Mentol Cantol Tapi lu ngarep dijawab kontol kn,2022
2022-10-12,@SUNDA_FESS hahaha kontol break break tai anjing putus nya putus siateh rudet,2022
2022-04-22,@IsmailSabri60 ngelawak kelen malaysia kontol ini indonesia bro kau cemari bahasa kami mati kelen kami buat ini bahasa indonesia dari bahasa melayu riau bahasa jawa sunda belanda jepang inggris persia arab dll banyak gabungan bahasa didalamnya ini bahasa bahasa indonesia ya bahasa indonesia,2022
2022-11-28,@sbyfess Dateng ke Surabaya tahun 2002 masih TK belum ngerti apa-apa asal Jakarta jadi bahasa Jawa gak ngerti sama sekali TAPI TEMEN-TEMEN DI TK WES MISUH MISUH JANCOK KONTOL ASU SILIT GATELI GAPLEKI ALHASIL DISENENI EMESKU SOALE LAMBEKU SILAT SILIT KET UMUR 4 TAHUN,2022
2022-08-28,@Askrlfess Emang @jntexpressid di Bali kurir nya juga kontol Sensi bgt sama kampung jawa anjing. Gamau nganter bgst. Fak lah @ShopeeID hapus JNT dr mitra kurir shopee dong! Anjing bgt kurir jnt dsiini,2022
2022-06-07,@Gank_Of_Petojo Emg kontol cina satu ini...,2022
2022-08-04,Cina dan jilbab sini gw pejuhin kalian sekalian #pejuhin #kontolin #amoy #jilbabcrot,2022
2022-02-11,@SUNDA_FESS Yaelah kontol,2022
2022-10-30,@SUNDA_FESS Sia kontol,2022
2022-03-11,@SUNDA_FESS Kontol asup te karasa? Sia mah lieur sugan.,2022
2022-09-27,@pappahmuda19 Editan gak sih,2022
2022-11-30,@bogoroditsye @sileosaa @faizsadad_ Klo di Jawa beda mas batangnya peli bijinya kontol mgkn penyebutan di daerah lain beda lagi,2022
2022-07-26,@SUNDA_FESS kehidupan kontol,2022
2022-07-21,Kaga lagi lagi dah beli sperpat ama maap toko cina. MAHAL BGT KONTOL,2022
2022-06-05,@AREAJULID fix yang begini mah matinya disalib di tengah jalan disiram bensin full badan dibakar idup-idup Cina komunis kontol!,2022
2022-08-08,@tempodotco Emang cina kontol,2022
2022-09-10,kontol,2022
2022-07-30,@SUNDA_FESS SIA HAUS PISAN KONTOL APA GIMANA SAMPE KADITU KADIEU DAEK ANJING.,2022
2022-10-10,@SUNDA_FESS kontol,2022
2022-09-16,Org gw bantuin nenangin biar enak nyari materi bocah kontol malah serius serius bgt. pusing kan lu pada ga ngasih materi2. sotoy kontol jawa,2022
2022-10-01,@dizgatra Jawa kontol,2022
2022-08-03,Omongan itu adalah doa. Yes dulu pas masih kaya materi stand up ku di set kalo aku ini cina miskin. Kontol betulan miskin aku sekarang.,2022
2022-09-18,@SUNDA_FESS Sabar sabar ulah berkata kata kasar sabar goblog anyingg kontol ketikan eta meni jadah kitu,2022
2022-07-26,@TerupdateF Kaya ga ada kontol ajah,2022
2022-10-20,Kadang emang anjing modelan orang begini tuh Ngerasain bet gw yg dari sehari-hari pake bahasa indo masuk ke lingkungan yg berbahasa sunda buat sehari-hari YA SABAR KONTOL GW KAN SAMBIL BELAJAR BAHASA JUGA Ga mungkin sehari pindah langsung bisa langsung nantang lu debat sunda,2022
2022-12-12,@SUNDA_FESS Plis hiris gimini KONTOL,2022
2022-12-09,@SUNDA_FESS lalaki ge salting mun diusap usap kepala mah (dalam kurung kepala kontol),2022
2022-09-04,@OposisiCerdas mukidi cina kontol,2022
2022-07-06,@SUNDA_FESS Kontol sapi atau memek?,2022
2022-11-26,@strike_bravo_b Udahlah mending konsep federasi aja dan tiap tiap provinsi ada pemimpin masing masing terus jokowi jadi presiden jawa barat wkwkwkwk,2022
2022-10-11,@SUNDA_FESS kontol,2022
2022-05-24,Anjing perkara kontol cina,2022
2022-06-17,Cina lagik. Arogan. Kontol,2022
2022-08-28,yaela kalo kga ikhlas kaga usah bhs indo kontol wkwkw gua juga dr jawa kali bangsat buta matanya yg lain ada yg gabisa jawa blas su asu,2022
2022-11-22,publik jawa ini kek kontol juga https://t.co/piZ3CoZsEA,2022
2022-10-13,@kasablanka____ @txtdaribandung Lohloh ko malah rasis mas pake bilang sunda kontol ??,2022
2022-10-10,@SUNDA_FESS lu kalo mau ciuman kenapa ga sama pacar aja sih anjing ngntd ngntd dah sama pacar mah atur atur kontol skrg u harus ngntd sama pcr u gamau tau,2022
2022-11-27,pake bahasa Jawa ( nyapo pak Kulo mboten ono salah o) yang emang gua ga salah dia nya aja yang baperan yaudah dari pada panjang gua minta maaf aja 2 lawan 1 soalnya abis minta maaf orang nya langsung pergi gua di misoh misohin sekian cerita hari ini ada aja kontol,2022
2022-10-08,@hrsdn @babisapiku Kontol emang Cina SCBD ini!,2022
2022-05-19,@nonachuloo @SUNDA_FESS Emg kontol,2022
2022-08-15,@sweetmollucas @SUNDA_FESS Kontol,2022
2022-06-30,@SUNDA_FESS kontol,2022
2022-07-20,OLIGARKI CINA KONTOL,2022
2022-06-30,@sweetpopccrn @SUNDA_FESS Ngukur kontol heula teh sabari mikir aya paningkatan aweuh,2022
2022-09-02,kalo kata temenku aku cina kontol woakowkwok,2022
2022-11-27,tetangga kontol nih dari pagi buta sampe skrg nyetel lagu jawa kek org kawinan kontol,2022
2022-11-16,@Hyang_Manon Cina itu g takut amerika islam kontol,2022
2022-08-14,@SUNDA_FESS kontrol your kontol,2022
2022-11-18,@Rafflikurniawa2 @uchupbetzsih @urfavocaa kontol cina kui,2022
2022-06-09,@wordcel_club kontol.sol,2022
2022-09-29,@SUNDA_FESS Yg adil atuh kontol aanya juga di olesin bon cabe,2022
2022-10-05,@saltecdaramel antonim kontol jawa kan memek sunda,2022
2022-07-06,mon maap yagesya kalo aing dulu keras kepala susah di bilangin kaya kontol soalnya dulu 60%batak 20%jawa 20%sunda kerasnaya skrg tai,2022
2022-05-18,@SUNDA_FESS kontol kejepit,2022
2022-12-01,@omsangex2 @enaqloxchindo Disodok ma kontol pribumi tuh memek cina.. Enak banget bang,2022
2022-05-18,@SUNDA_FESS Kararontol kontol,2022
2022-08-07,@SUNDA_FESS mksdnya kontol? all my homies say ngntd,2022
2022-08-10,@SUNDA_FESS Anjeng sbgai anak bela diri w bener gedek ini gak sama sekali ya bener anjing. Org tu belajar bertahap negntot ga dipaksa gini asu gmn mo bentuk atlet kalo latihan pemaksaan gini dasar kontol tolol olahraga macam apa ini,2022
2022-07-14,@SUNDA_FESS Suka dielus rambut bukan berarti langsung daek dititah ngolomoh kontol ya bangsat.,2022
2022-11-25,@CoachJustinL Cina satu ini pembawa sial udah tua bukan berdoa malah julitin org emg kontol ini keturunan monyet,2022
2022-10-10,Miui kontol gajelas banget ig gabisa dibuka pake wifi anjing gada maksud ngentot anjinggg tolol miui memek sistem rusak kontol,2022
2022-06-10,Orang sunda denger ini pasti ngakak Ahmad Dhani Indy Barends Yakult Kamera 108MP Vega Hiatus Padang Sunda #Viralkan Non Halal Joshua PSSI Ginting Fajar Minions #SECRET_NUMBER #CHAEYOUNG Ribet #DOOMCHITA_ON_MUBANK Sinyo Egois Kontol Semalem LeoNiel https://t.co/dJCMMFbd7d,2022
2022-08-16,@RahasiaPlatipus org jawa ga enakan org sunda nya kaya kontol,2022
2022-10-04,@SUNDA_FESS Kontol. Itu kan jawaban yang lu mau ha??,2022
2022-06-20,@SUNDA_FESS Kelakuan km kontol bgt sumpah,2022
2022-11-30,@msaid_didu Tiap negara saling membtuhkan..knp pulak kau nyinyir ke cina..seolah2 anti cina. Kontol sma kau bol..cebol! https://t.co/QAf7JRYNYz,2022
2022-01-20,@ekacioda46 @meitag1 @aliusmannawawi @kompascom Diemin om....dia bukan org sunda jd jawab nya begitu Yg bukan org sunda ajah udh geremet sama Si arteria Lah dia bela mati2 an Dasar kontol wkwkwkwk,2022
2022-10-13,@honeeeysuckless kontol badag *versi sunda,2022
2022-11-25,@Joemualank Belum terbiasa makannya jgn mikirin kontol mulu wkwkkwkw,2022
2022-11-19,Sampe sekarang gw masih nyari yang namanya Wisnu. Bully gw dengan nepak nepak leher dan pala gw yang mana gw lagi diem ayem dan gw diemin doang. SMPN 15 Tangerang pindah pas kelas 2 smp ke daerah Jawa or something. Maju deh lu sini kontol,2022
2022-09-22,@dtchiluv @SUNDA_FESS abimah ayeuna di ajak komitmen enjing na siitu apdet foto awwe di sw meni hyg nonjok kontol na,2022
2022-10-04,@SUNDA_FESS gorowok keun dekeut ceuli na KONTOL,2022
2022-02-27,@SUNDA_FESS So cakep si kontol bengeut siga buuk si jarjit ge sia,2022
2022-06-04,@Joebaedeh @TorototHeong @ademsarichgk @GunRomli @jokowi Yg gue gak ngerti yg ngerampok negeri dan jadi maling rata2 para PACINKO (Pasukan Cina kontol) yg dibenci seorang gubernur yg ayahnya seorang pejuang. Lo saraf apa gila bong....???? #AhokMaling https://t.co/YoLA1SSU5w,2022
2022-06-05,@yasuda12_ya @anakriakdanau @Karinbahary2 Ee kacung cina kontol. Babu cina,2022
2022-11-02,@ajgkaget @nyamamaaa @ughfilterr @hmzhh_mn @nicoerdi @ilyas_soepnji @taurunians Btw pengucapan kontol dalam bahasa jawa lebih mantap karena ada penekanan di huruf T.,2022
2022-02-21,@SUNDA_FESS dua tiga tutup kontol,2022
2022-09-06,@inisalwatau @velixtzy @haqiqueen Emang kalau jawa kenapa ya kak ? kontol orang jawa ga kalah enak ko',2022
2022-06-05,@yukar76 @republikaonline @ernestprakasa ANJING CINA @ernestprakasa KONTOL,2022
2022-12-04,@kaesangp Kanjut = Kontol dalam bahasa sunda,2022
2022-10-15,@SUNDA_FESS kontol hayam,2022
2022-12-09,@prostitushe Sunda kontol,2022
2022-09-08,@dwikipediaa @SUNDA_FESS Modal kontol dong,2022
2022-01-17,Indonesia adalah negarakaya️ sebut salah 1 makanan khas daerah Misal Sunda; 1 kue kontol bebek 2itil mengimisal..,2022
2022-11-17,@koockieJAR Kok bisa diterima kerja di harian sebesar Jawa Pos ya hmm,2022
2022-12-01,@yukawryu @gayarsoniest baru denger oleh oleh khas jawa kontol poconk,2022
2022-07-27,@SUNDA_FESS Itu hak kontol,2022
2022-07-28,@SUNDA_FESS Semangat kerjanya kontol!! Gimana hari ini tot?,2022
2022-11-15,@neohistoria_id Ribut mulu ini jawa tai sunda kontol Seindonesia bangsat semua bukannya ngaca,2022
2022-12-17,@SUNDA_FESS Kontol,2022
2022-05-19,@SUNDA_FESS Sare bari nyonyoo kontol,2022
2022-07-28,@orcaellabornea @dizzyona emy ada apa dgn cina kontol,2022
2022-05-02,@gxchi_ @RANGER_MERA Insya Allah someah klo Sunda bandung Kecuali Sunda KW macem @AmeNoRyuzenn dia adalah penjelmaan sesungguhnya Sunda Sunda kontol,2022
2022-08-01,There will be Blood (Pasti Berdarah) Supercock (Kontol Super) Superbad (Jahat Banget) Clockwork Orange (Mesin Jam Jingga) Garden State (Kondisi Taman) Free Guy (Cowok Gratis) Inside Out (Kebalik) Breaking Bad (Pemecahan Jahat) Easy A (Gampang A) (Sunda) Drive (Gue),2022
2022-02-24,@SUNDA_FESS kontol uruskeun kabogoh sia kaditu ulah datang deui,2022
2022-09-21,Gatel bgt td nahan emosi buat ga mukulin muka cina temen kerja gw yg kek kontol,2022
2022-06-10,Ngapain yaah ini Ahmad Dhani Indy Barends Yakult Kamera 108MP Vega Hiatus Padang Sunda #Viralkan Non Halal Joshua PSSI Ginting Fajar Minions #SECRET_NUMBER #CHAEYOUNG Ribet #DOOMCHITA_ON_MUBANK Sinyo Egois Kontol Semalem LeoNiel https://t.co/iZ1PtW2hnl,2022
2022-07-16,@SUNDA_FESS Kontol eta kan jawaban nu hayang?,2022
2022-10-29,@BlackShades___ @slut_sunda Kontol,2022
2022-11-11,@tanyarlfes Heh. Sender kontol lu harus nya bersyukur ongkir di bawah 10k. Buat kalian yg tinggal di pulau Jawa ongkir di bawah 10k protas protes mulu. Mending gausa belanja online ya ngentot. Udah enak ongkir kaga nyampe 30k,2022
2022-08-10,@lilnarstie kontol kontol nakal,2022
2022-11-14,@Muhammad_Saewad Arab ini arab yg menghargai budaya indonesia....liat tuh karet masjid aja ornamennya batik....bukan arab jawa wajah aja arab tapi kontol nya sak iprit,2022
2022-11-19,@kuesusviden @TrifanyKim96 @naneonjena Kamu sudah lihat setiap kontol cowok2x jawa dewasa?,2022
2022-07-29,@SUNDA_FESS semua-muanya kontol.,2022
2022-10-06,@SUNDA_FESS awewe kontol,2022
2022-08-12,Cina mainland emg kek kontol,2022
2022-10-07,@nurulndutt_ ngomong doang pas dikasih kontol ga mao,2022
2022-07-20,@SUNDA_FESS Kontol Kontol Kontol Kontol,2022
2022-11-18,Lagi ngobrol pake bahasa sunda. Tiba tiba random mikir kenapa sekarang kata kanjut jarang dipakai ya? Lebih umum kontol . Apa karena kontol lebih universal? @sundastruggle @txtsunda,2022
2022-08-09,@SUNDA_FESS kontol,2022
2022-08-02,@youmycrushnow @jakmaniabandung Gue sunda gue the Jak tapi klw lu bawa2 profesi gitu satu kata buat lu.. KONTOL,2022
2022-08-10,@SUNDA_FESS Namanya latihan tu bertahap kalo mau cepet tiap hari lakuinnya jgn dipaksa kaya gitu semaksimal yg dia bisa klo udh mentok dan kurang bisa dilanjut besok lagi bertahap bukannya dipaksa teken sampe lurus hari itu juga ngerti ga lu kontol?,2022
2022-09-14,@strike_bravo_b @SmokeOnTheAir1 jawa jawa,2022
2022-11-02,@Askrlfess kontol tolol ajg demi Allah gua jdukin lu ke tembok cina trs gua seret palalu ampe tembokny abis,2022
2022-12-07,@SUNDA_FESS Kontol. Itu kan mau mu?,2022
2022-09-20,@akupangeranmuu @txtdrimedia Jawa centris jawa centris kontol,2022
2022-10-11,Ngentot semua semua aku anjng. Bikin makalah jilid buat bhs Jawa anjinggg. Mana di ingetin baru skrg kontol. GUE MAU ISTIRAHAT GUE MAU BELAJAR BUAT BESOK ANJINGGGG,2022
2022-09-15,juventus kontol,2022
2022-10-16,@Kadrun_Sunda @Miduk17 Si anjing urang mana sia...tong mamawa sunda...KONTOL,2022
2022-02-06,Gak jelas banget kontol https://t.co/3dmT4hTJtt,2022
2022-09-17,pada gangerti apa ya di jawa timur orang2 doyan makan kontol kambing?,2022
2022-10-11,@superduperyumi @rezaset40793220 @TCristianooo @utdfocusid Sungguh seru sekali melihat perseteruan ini. Kono kene wes mangan kontol belum lo Jawa,2022
2022-09-13,@KuroNekoBanser @AmanillahH Bambang nama Jawa + Bogor https://t.co/vvmbuirxL7,2022
2022-10-11,@SUNDA_FESS Nya antep we ulah di bales kontol ah,2022
2022-02-09,@bapauanget_ Kanyut dalam bahasa sunda artinya kontol,2022
2022-10-30,@SUNDA_FESS Kontol,2022
2022-11-16,@im_azzurii @TUSPANers @dyka_dyka @RendyAziss_ @neohistoria_id Lo lagi ribut sama suku minang. Tiba2 ngatain sunda banyak odgj. Cari tau dulu lah kontol. https://t.co/EyIUVEhwln,2022
2022-09-17,@solanaspaces @LIGHTS_nft @phantom @bonfida kontol.sol,2022
2022-05-20,@SUNDA_FESS Panjang naon na? Kontol na? Eleh ku penggaris butterfly ge,2022
2022-09-19,Pejuh,2022
2022-09-20,@agrdumb @txtdrimedia jawa sentris jawa sentris matamuu wi kontol,2022
2022-11-25,Nih kalo kata orang jawa sih kontol,2022
2022-07-26,@ArdianRP @Priboemi_JKT Bawa² suku kang? Bangga? KONTOL lo gue yakin ga semua orang sunda yg SERENDAH DIRI LO. Dm gue ye kita ketemuan..,2022
2022-11-20,@memefess Sesama pulay jawa aja saling gebuk ...,2022
2022-05-31,Cina kontol,2022
2022-11-14,@SUNDA_FESS bacot kontol udah tulus tapi ttp aja di tinggal,2022
2022-06-18,@CowokPutu Gak prnh serius di gays itu bukan kontol dia punya dia hitam aq tau kok,2022
2022-12-02,@garistengah_id Ini kan buat negara yg ga diakui. Kalo dari Indo paling yg ikut kayak Papua or Aceh atau.. Sunda Empire wkwkkwkwkw,2022
2022-07-14,@Bambang_Budimab @tvOneNews Eehh Kontol Cina udah dapat bansos lu njing https://t.co/gvjSne9hkx,2022
2022-11-19,@speyleter @convomfs kek kontol jawa ga si,2022
2022-07-31,@SUNDA_FESS kontol,2022
2022-07-16,@SUNDA_FESS KONTOL,2022
2022-02-26,Kontol,2022
2022-11-19,@ooyhawij kontol gua lagi aja,2022
2022-04-30,@LinkkeyOfficial @VitalikButerin @elonmusk kontol.key,2022
2022-09-27,punya bokap si boker maunya di cebokin anaknya mulu kontol,2022
2022-04-03,@rifkirashit @SUNDA_FESS hehe kontol,2022
2022-09-03,@idandasyahooco1 Jokowi itu satria piningit jelmaan siluman babi cina sabdo palkon (pala kontol) Makanya kelakuannya kayak babi Semua kaum nusantara keturunan babi Makanya sekaranglah tiba pemusnahan peradaban babi berwujud manusia https://t.co/3twHdM30af,2022
2022-11-29,Bukan niat hati rasis atau ngehina satu suku tp emg berkali2 pengalaman berhadapan sm org jawa tuh anjing bgt! Sikut2annya bngst pinter bgt ngejilat sm cari muka licik bgt nyari kesalahan org mulu. Kontol bgt,2022
2022-12-14,EH KONTOL KEMARIN AXIA SKRG YUGO PLS MAU CARI RIBUT SAMA PRINCESS SUNDA KAH,2022
2022-12-17,@SUNDA_FESS KONTOL KONTOL KONTOL KONTOL KONTOL KONTOL KONTOL KONTOL KONTOL KONTOL,2022
2022-07-31,@evetixx @kemkominfo Bedanya orang cina pinter dukung industri lokal orang sini mikirin kantong dan kontol sendiri,2022
2022-10-28,@SUNDA_FESS Eh lu kontol,2022
2022-11-09,Cina kontol emang,2022
2022-10-08,Muke lo aja kaya kontol korengan. Ngentot ni cina mesti ditampol jakunnya,2022
2022-06-10,@SUNDA_FESS nu urg inget digaplokan ku tentara pedah di kantong babaturan aya bacaan kontol kuda tapi kadon seserian anying digaplok teh cc si ketua murid : @kryzvocado,2022
2022-07-20,@SUNDA_FESS Kontol kabeh ges punten cepe,2022
2022-09-04,@aindraku turunkan mukidi cina kontol,2022
2022-08-11,Cina kontol,2022
2022-10-05,@DavidWijaya82 Satu kata utk cina babi ini..KONTOL,2022
2022-10-18,@SUNDA_FESS kontol? emang saria lalaki teu beuki nu bau basreng bari dilamot deuih anying,2022
2022-11-30,@Hoay_Anying @annrhndyz @slmmuzhaffar @zenimaarij_ @amcay_immer @New_PentolUwu @flarrre @chitchat1998 @sundastruggle @KuntoAjiW Baru tau loh Sugan teh kontol b sunda tp da asa b sunda,2022
2022-09-21,@sunbathers__ @sbyfess @pemulung_jawa kontol e shirohige sak piro cuk,2022
2022-11-18,@kaesangp Sabar Orang sabar pasti pengen teriak KONTOL NGENTOT ANJING BANGSAT NGENTOT BANGSAT HUEHHH,2022
2022-08-29,@radenrauf Kek kontol,2022
2022-05-31,@ragageni44 @BangMail69 @mejikuhibi__ Yang blenger sihh kekkk.. lonte cina kangen kontol gede izaall kali yaa kekkk,2022
2022-11-02,Kontol. Punya pacar ada apa apa yang dikabarin instagram. Pacarnya kalo mau tau harus liat instagram. Ngentot. Pacar aja sama instagram anjing.,2022
2022-11-13,@namliimlih Di manakah ibukota provinsi Jawa Tengah tol kontol?,2022
2022-10-11,@SUNDA_FESS wkwkw runtah anjing sia keneh nanya tega ga ya kontol sia na hulu,2022
2022-11-02,@ryvalenxyz W n uwo berkata dapet setim 3 orang sunda pick tank maju paling belakang mm paling belakang jungler gamau ngegank sunda kontol goblok anjing babi kirik kanker pemain party trio laknat!!,2022
2022-11-10,@sipaling3C Kalo di Sunda mamas itu kontol,2022
2022-05-10,@SUNDA_FESS mo pantun tp ga rapih tulisannya jawabannya kontol kan anjing,2022
2022-08-30,@yooursbabee Ni kontol msh berkeliaran aja,2022
2022-11-05,@SUNDA_FESS kontol kontolin lah ya kali diem,2022
2022-07-11,@pakubuwonodream pas di sel dulu pernah dipuasin kontol cina gak bang?,2022
2022-08-21,@wa_riedin @otoniwdub Ahok itu cina babi otaknya udah berlumuran tai kau cina babi juga kan? Ngk ush sok nkri lah kalau masih cina. Cina itu kyk KONTOL SMUA sama kek kau!,2022
2022-06-29,@SUNDA_FESS Miskin bilang aja kontol,2022
2022-11-25,@Ramlise7 @firzahusainInc MUKA KAU KYK PEPEK KULI...PASTI PEPEK MAMAK MU DI GILIR KULI JAWA...SMPE MUKA MU KYK KONTOL HITAM...JELEK NAJIS,2022
2022-09-04,@msaid_didu turunkan mukidi cina kontol,2022
2022-09-02,@BeautyAurora4 @Wonderf95729009 @nusantara_one Sukarno kontol babi alias mandor romusha kusno. Pembantai jutaan pribumi. Asli mongol nusantara dari nepal tibet. Sekarang disebut cina singkek. Hanya keturunan cina yg memuja pembantai pribumi,2022
2022-09-06,@morenoidaman Kontol,2022
2022-08-09,Cina emang paling enak ughhh #kontolin #pejuhin,2022
2022-11-11,@R_min80 Kontol ! Bagain produk cina,2022
2022-10-02,@navyjoystick_ @R_Novrianto @radito16 @aewin86 Psms medan rusuh banget lewat jalanan bikin rusuh orang chinese lewat diteriak2in di jalanan cina babi cina kontol emang goblok otaknya apa hubungannya sama bola memang dasarnya uda rasis sama ga berpendidikan,2022
2022-10-01,ORANG2 JAWA YANG JADI SUPORTER AREMANIA DI MALANG INI MEMANG KONTOL BANGSAT SEMUA UDAH BENAR MEMANG DULU ORANG2 JAWA DI ACEH KALIMANTAN DI PAPUA DIBANTAI DAN DIUSIR PENDUDUK LOKAL. KELAKUAN KALIAN JANCUK KABEH KANJURUHAN,2022
2022-07-07,@dffarsydi15 @TweetnyaLibra apasi kontol drtd bahas mayor minor mulu ni org. gada urusan dia cina atau apa anjing ini urusan dia jd manusia kaga beradab sama kek lu.,2022
2022-06-25,@SUNDA_FESS asbak nu bentukna jiga kontol tea,2022
2022-12-04,@rizkymuhajirin2 @joelriodc @gibran_tweet sunda kontol.,2022
2022-02-25,@ynr__ Solusi Kontinental Indonesia sabi ga gan? Selat Sunda Selat Karimata Laut Jawa dikeringin atau ditimbun gitu? Membangkitkan kejayaan Sunda Empire,2022
2022-10-18,@yaturuaja gada yg nyari perhatian sunda kontol,2022
2022-07-29,@SUNDA_FESS kontol,2022
2022-11-17,@kaesangp Kontol mah di jawa tengah bahasa biasa coba berani ga ngetweet PELI,2022
2022-11-08,@ResidentSammy @H2FAA @abu_waras huahahahaaaaaa kandungan lokal SMP 70%&gt;... omong kontol apalagi ini..... kereta saja di produksi di Cina rel dari cina pekerja dari cina kok masih percaya kandungan lokal 70%&gt;&gt;&gt; betul2 bebal Lo bong,2022
2022-11-08,@Walskeee @Gandhoyy @fajartujuhbelas @mastourbabe @oIigarcat @tatakaimashou cape banget dikatain cina kontol sama yg matanya lebih sipit dr w.,2022
2022-12-14,sudah saatnya mempersiapkan KONTOL HOLIDAY mari belajar bahasa sunda~,2022
2022-06-24,@trustedselleer @sukettekidesu @SUNDA_FESS Kontol kek jamet anjg,2022
2022-05-31,@sultan_2689 @sammiharja @AkunRecehPeduli Oalah anak palkon kondom bocor Kau ngerti gx yg kutulis Org blg batak gx rasis Org bilang jawa gx rasis Tp sx org bilang cina kok dianggap rasis??? Rasis a dmn??? Dan kau bilang aku yg rasis Ow kontol bodoh Malu org tua kau punya anak tolol kyk kau,2022
2022-11-12,@memefess jahahaha ras pemalas wadon matre haus kontol wqwq ga heran dari jaman dulu dijajah jawa mulu,2022
